file,label,result,total_moves,termination,total_time_white,total_time_black,avg_time_white,avg_time_black
metrics_mcts_trad_5s_vs_mcts_trad_20s_g20_swap.jsonl,mcts_trad_5s_vs_mcts_trad_20s,1/2-1/2,102,draw_3fold_claim,265.3045,1025.2914,5.202,20.1038
metrics_mcts_trad_5s_vs_mcts_trad_20s_g21_swap.jsonl,mcts_trad_5s_vs_mcts_trad_20s,1/2-1/2,80,draw_3fold_claim,203.0899,804.0824,5.0772,20.1021
metrics_mcts_trad_5s_vs_mcts_trad_20s_g22_swap.jsonl,mcts_trad_5s_vs_mcts_trad_20s,1/2-1/2,120,draw_3fold_claim,304.9709,1208.3767,5.0828,20.1396
metrics_mcts_trad_5s_vs_mcts_trad_20s_g23_swap.jsonl,mcts_trad_5s_vs_mcts_trad_20s,1/2-1/2,94,draw_3fold_claim,239.8297,943.4409,5.1028,20.0732
metrics_mcts_trad_5s_vs_mcts_trad_20s_g24_swap.jsonl,mcts_trad_5s_vs_mcts_trad_20s,0-1,48,checkmate,112.1406,422.6454,4.6725,17.6102
metrics_mcts_trad_5s_vs_mcts_trad_20s_g25_swap.jsonl,mcts_trad_5s_vs_mcts_trad_20s,0-1,54,checkmate,132.9494,511.6278,4.9241,18.9492
metrics_mcts_trad_5s_vs_mcts_trad_20s_g26_swap.jsonl,mcts_trad_5s_vs_mcts_trad_20s,1/2-1/2,60,draw_3fold_claim,154.7994,605.9153,5.16,20.1972
metrics_mcts_trad_5s_vs_mcts_trad_20s_g27_swap.jsonl,mcts_trad_5s_vs_mcts_trad_20s,1/2-1/2,35,draw_3fold_claim,91.3755,340.9577,5.0764,20.0563
metrics_mcts_trad_5s_vs_mcts_trad_20s_g28_swap.jsonl,mcts_trad_5s_vs_mcts_trad_20s,0-1,44,checkmate,104.753,378.5897,4.7615,17.2086
metrics_mcts_trad_5s_vs_mcts_trad_20s_g29_swap.jsonl,mcts_trad_5s_vs_mcts_trad_20s,0-1,68,checkmate,159.0577,623.0596,4.6782,18.3253
metrics_mcts_trad_5s_vs_mcts_trad_20s_g2_orig.jsonl,mcts_trad_5s_vs_mcts_trad_20s,1/2-1/2,85,draw_3fold_claim,217.8694,843.2414,5.0667,20.0772
metrics_mcts_trad_5s_vs_mcts_trad_20s_g30_swap.jsonl,mcts_trad_5s_vs_mcts_trad_20s,0-1,82,checkmate,192.3591,757.0536,4.6917,18.4647
metrics_mcts_trad_5s_vs_mcts_trad_20s_g3_orig.jsonl,mcts_trad_5s_vs_mcts_trad_20s,0-1,44,checkmate,104.3353,378.3403,4.7425,17.1973
metrics_mcts_trad_5s_vs_mcts_trad_20s_g4_orig.jsonl,mcts_trad_5s_vs_mcts_trad_20s,1/2-1/2,102,stalemate,260.8071,1027.6361,5.1139,20.1497
metrics_mcts_trad_5s_vs_mcts_trad_20s_g5_orig.jsonl,mcts_trad_5s_vs_mcts_trad_20s,0-1,78,checkmate,183.2961,711.0496,4.6999,18.232
metrics_mcts_trad_5s_vs_mcts_trad_20s_g6_orig.jsonl,mcts_trad_5s_vs_mcts_trad_20s,1/2-1/2,105,draw_insufficient,269.8777,1043.6576,5.092,20.0703
metrics_mcts_trad_5s_vs_mcts_trad_20s_g7_orig.jsonl,mcts_trad_5s_vs_mcts_trad_20s,1/2-1/2,74,draw_3fold_claim,187.3261,743.5325,5.0629,20.0955
metrics_mcts_trad_5s_vs_mcts_trad_20s_g8_orig.jsonl,mcts_trad_5s_vs_mcts_trad_20s,1/2-1/2,127,draw_3fold_claim,323.7787,1264.0001,5.059,20.0635
metrics_mcts_trad_5s_vs_mcts_trad_20s_g9_orig.jsonl,mcts_trad_5s_vs_mcts_trad_20s,1/2-1/2,156,draw_3fold_claim,396.4827,1565.2438,5.0831,20.0672
