file,label,result,total_moves,termination,total_time_white,total_time_black,avg_time_white,avg_time_black
metrics_minimax_nn_d3_vs_stockfish_sk10_g12_swap.jsonl,minimax_nn_d3_vs_stockfish_sk10,1/2-1/2,211,draw_3fold_claim,2.0935,593.0657,0.0198,5.6482
metrics_minimax_nn_d3_vs_stockfish_sk10_g13_swap.jsonl,minimax_nn_d3_vs_stockfish_sk10,1/2-1/2,175,draw_3fold_claim,4.0736,1306.6402,0.0463,15.0189
metrics_minimax_nn_d3_vs_stockfish_sk10_g14_swap.jsonl,minimax_nn_d3_vs_stockfish_sk10,1-0,197,checkmate,1.5698,807.6882,0.0159,8.2417
metrics_minimax_nn_d3_vs_stockfish_sk10_g15_swap.jsonl,minimax_nn_d3_vs_stockfish_sk10,1-0,123,checkmate,1.1629,350.2185,0.0188,5.7413
metrics_minimax_nn_d3_vs_stockfish_sk10_g16_swap.jsonl,minimax_nn_d3_vs_stockfish_sk10,1-0,217,checkmate,1.8443,1004.6375,0.0169,9.3022
metrics_minimax_nn_d3_vs_stockfish_sk10_g17_swap.jsonl,minimax_nn_d3_vs_stockfish_sk10,1/2-1/2,147,draw_3fold_claim,2.8,604.5666,0.0378,8.2817
metrics_minimax_nn_d3_vs_stockfish_sk10_g18_swap.jsonl,minimax_nn_d3_vs_stockfish_sk10,1-0,179,checkmate,1.2345,526.6811,0.0137,5.9178
metrics_minimax_nn_d3_vs_stockfish_sk10_g19_swap.jsonl,minimax_nn_d3_vs_stockfish_sk10,1/2-1/2,74,draw_3fold_claim,1.8327,492.5549,0.0495,13.3123
metrics_minimax_nn_d3_vs_stockfish_sk10_g1_orig.jsonl,minimax_nn_d3_vs_stockfish_sk10,1/2-1/2,135,draw_3fold_claim,533.7463,1.9606,7.8492,0.0293
metrics_minimax_nn_d3_vs_stockfish_sk10_g20_swap.jsonl,minimax_nn_d3_vs_stockfish_sk10,1/2-1/2,168,draw_3fold_claim,1.5121,468.5077,0.018,5.5775
metrics_minimax_nn_d3_vs_stockfish_sk10_g2_orig.jsonl,minimax_nn_d3_vs_stockfish_sk10,0-1,92,checkmate,517.7915,1.4146,11.2563,0.0308
metrics_minimax_nn_d3_vs_stockfish_sk10_g3_orig.jsonl,minimax_nn_d3_vs_stockfish_sk10,1/2-1/2,133,draw_3fold_claim,504.2667,1.5828,7.5264,0.024
metrics_minimax_nn_d3_vs_stockfish_sk10_g4_orig.jsonl,minimax_nn_d3_vs_stockfish_sk10,1/2-1/2,181,draw_3fold_claim,572.2276,1.5252,6.2882,0.0169
metrics_minimax_nn_d3_vs_stockfish_sk10_g5_orig.jsonl,minimax_nn_d3_vs_stockfish_sk10,1/2-1/2,200,draw_3fold_claim,668.2592,1.4465,6.6826,0.0145
metrics_minimax_nn_d3_vs_stockfish_sk10_g6_orig.jsonl,minimax_nn_d3_vs_stockfish_sk10,1/2-1/2,127,draw_3fold_claim,795.1262,2.119,12.4238,0.0336
metrics_minimax_nn_d3_vs_stockfish_sk10_g7_orig.jsonl,minimax_nn_d3_vs_stockfish_sk10,0-1,98,checkmate,450.4778,0.9545,9.1934,0.0195
metrics_minimax_nn_d3_vs_stockfish_sk10_g8_orig.jsonl,minimax_nn_d3_vs_stockfish_sk10,1/2-1/2,190,draw_3fold_claim,1572.8401,2.544,16.5562,0.0268
metrics_minimax_nn_d3_vs_stockfish_sk10_g9_orig.jsonl,minimax_nn_d3_vs_stockfish_sk10,1/2-1/2,243,draw_3fold_claim,1698.343,3.6722,13.9208,0.0303
metrics_minimax_nn_d3_vs_stockfish_sk13_g10_orig.jsonl,minimax_nn_d3_vs_stockfish_sk13,0-1,118,checkmate,561.913,1.2426,9.5239,0.0211
metrics_minimax_nn_d3_vs_stockfish_sk13_g11_swap.jsonl,minimax_nn_d3_vs_stockfish_sk13,1-0,109,checkmate,1.3614,580.6719,0.0248,10.7532
metrics_minimax_nn_d3_vs_stockfish_sk13_g12_swap.jsonl,minimax_nn_d3_vs_stockfish_sk13,1/2-1/2,88,draw_3fold_claim,1.2009,433.612,0.0273,9.8548
metrics_minimax_nn_d3_vs_stockfish_sk13_g13_swap.jsonl,minimax_nn_d3_vs_stockfish_sk13,0-1,152,checkmate,2.5952,689.3835,0.0341,9.0708
metrics_minimax_nn_d3_vs_stockfish_sk13_g14_swap.jsonl,minimax_nn_d3_vs_stockfish_sk13,1/2-1/2,114,draw_3fold_claim,0.662,338.4382,0.0116,5.9375
metrics_minimax_nn_d3_vs_stockfish_sk13_g15_swap.jsonl,minimax_nn_d3_vs_stockfish_sk13,1/2-1/2,172,draw_3fold_claim,1.1242,563.4251,0.0131,6.5515
metrics_minimax_nn_d3_vs_stockfish_sk13_g16_swap.jsonl,minimax_nn_d3_vs_stockfish_sk13,1-0,139,checkmate,1.348,428.3296,0.0193,6.2077
metrics_minimax_nn_d3_vs_stockfish_sk13_g17_swap.jsonl,minimax_nn_d3_vs_stockfish_sk13,1-0,93,checkmate,0.6374,275.8877,0.0136,5.9976
metrics_minimax_nn_d3_vs_stockfish_sk13_g18_swap.jsonl,minimax_nn_d3_vs_stockfish_sk13,1-0,129,checkmate,1.147,615.4571,0.0176,9.6165
metrics_minimax_nn_d3_vs_stockfish_sk13_g19_swap.jsonl,minimax_nn_d3_vs_stockfish_sk13,1/2-1/2,127,draw_3fold_claim,1.6139,500.6138,0.0252,7.9463
metrics_minimax_nn_d3_vs_stockfish_sk13_g1_orig.jsonl,minimax_nn_d3_vs_stockfish_sk13,1/2-1/2,247,draw_50_claim,844.1327,2.5443,6.8075,0.0207
metrics_minimax_nn_d3_vs_stockfish_sk13_g20_swap.jsonl,minimax_nn_d3_vs_stockfish_sk13,1-0,185,checkmate,1.4421,532.2531,0.0155,5.7854
metrics_minimax_nn_d3_vs_stockfish_sk13_g2_orig.jsonl,minimax_nn_d3_vs_stockfish_sk13,1/2-1/2,208,draw_3fold_claim,1034.8996,4.1133,9.951,0.0396
metrics_minimax_nn_d3_vs_stockfish_sk13_g3_orig.jsonl,minimax_nn_d3_vs_stockfish_sk13,0-1,158,checkmate,646.2139,1.3638,8.1799,0.0173
metrics_minimax_nn_d3_vs_stockfish_sk13_g4_orig.jsonl,minimax_nn_d3_vs_stockfish_sk13,0-1,128,checkmate,225.9912,0.6577,3.5311,0.0103
metrics_minimax_nn_d3_vs_stockfish_sk13_g5_orig.jsonl,minimax_nn_d3_vs_stockfish_sk13,1/2-1/2,107,draw_3fold_claim,514.7589,1.3383,9.5326,0.0253
metrics_minimax_nn_d3_vs_stockfish_sk13_g6_orig.jsonl,minimax_nn_d3_vs_stockfish_sk13,1/2-1/2,259,draw_3fold_claim,653.1989,1.4942,5.0246,0.0116
metrics_minimax_nn_d3_vs_stockfish_sk13_g7_orig.jsonl,minimax_nn_d3_vs_stockfish_sk13,0-1,176,checkmate,486.4896,1.1338,5.5283,0.0129
metrics_minimax_nn_d3_vs_stockfish_sk13_g8_orig.jsonl,minimax_nn_d3_vs_stockfish_sk13,1/2-1/2,170,draw_3fold_claim,511.6671,1.4563,6.0196,0.0171
metrics_minimax_nn_d3_vs_stockfish_sk13_g9_orig.jsonl,minimax_nn_d3_vs_stockfish_sk13,0-1,104,checkmate,400.8741,1.1098,7.7091,0.0213
metrics_minimax_nn_d3_vs_stockfish_sk15_g10_orig.jsonl,minimax_nn_d3_vs_stockfish_sk15,1/2-1/2,50,draw_3fold_claim,298.8821,1.1362,11.9553,0.0454
metrics_minimax_nn_d3_vs_stockfish_sk15_g11_swap.jsonl,minimax_nn_d3_vs_stockfish_sk15,0-1,118,checkmate,2.1919,580.3205,0.0372,9.8359
metrics_minimax_nn_d3_vs_stockfish_sk15_g12_swap.jsonl,minimax_nn_d3_vs_stockfish_sk15,1/2-1/2,111,draw_3fold_claim,1.556,379.1832,0.0278,6.8942
metrics_minimax_nn_d3_vs_stockfish_sk15_g13_swap.jsonl,minimax_nn_d3_vs_stockfish_sk15,1/2-1/2,82,draw_3fold_claim,1.4591,430.546,0.0356,10.5011
metrics_minimax_nn_d3_vs_stockfish_sk15_g14_swap.jsonl,minimax_nn_d3_vs_stockfish_sk15,1-0,187,checkmate,0.8981,598.971,0.0096,6.4405
metrics_minimax_nn_d3_vs_stockfish_sk15_g15_swap.jsonl,minimax_nn_d3_vs_stockfish_sk15,1-0,143,checkmate,1.9992,423.0939,0.0278,5.9591
metrics_minimax_nn_d3_vs_stockfish_sk15_g16_swap.jsonl,minimax_nn_d3_vs_stockfish_sk15,1/2-1/2,98,draw_3fold_claim,1.1739,387.99,0.024,7.9182
metrics_minimax_nn_d3_vs_stockfish_sk15_g17_swap.jsonl,minimax_nn_d3_vs_stockfish_sk15,1-0,83,checkmate,0.6738,296.6479,0.016,7.2353
metrics_minimax_nn_d3_vs_stockfish_sk15_g18_swap.jsonl,minimax_nn_d3_vs_stockfish_sk15,1/2-1/2,188,draw_3fold_claim,1.0781,408.3007,0.0115,4.3436
metrics_minimax_nn_d3_vs_stockfish_sk15_g19_swap.jsonl,minimax_nn_d3_vs_stockfish_sk15,1/2-1/2,190,draw_3fold_claim,1.8665,652.6972,0.0196,6.8705
metrics_minimax_nn_d3_vs_stockfish_sk15_g1_orig.jsonl,minimax_nn_d3_vs_stockfish_sk15,1/2-1/2,277,draw_3fold_claim,880.1108,1.5237,6.3317,0.011
metrics_minimax_nn_d3_vs_stockfish_sk15_g20_swap.jsonl,minimax_nn_d3_vs_stockfish_sk15,1-0,219,checkmate,1.4214,495.797,0.0129,4.5486
metrics_minimax_nn_d3_vs_stockfish_sk15_g2_orig.jsonl,minimax_nn_d3_vs_stockfish_sk15,0-1,204,checkmate,561.7445,1.6703,5.5073,0.0164
metrics_minimax_nn_d3_vs_stockfish_sk15_g3_orig.jsonl,minimax_nn_d3_vs_stockfish_sk15,1/2-1/2,141,draw_3fold_claim,433.6345,1.0949,6.1075,0.0156
metrics_minimax_nn_d3_vs_stockfish_sk15_g4_orig.jsonl,minimax_nn_d3_vs_stockfish_sk15,0-1,194,checkmate,545.4975,1.1919,5.6237,0.0123
metrics_minimax_nn_d3_vs_stockfish_sk15_g5_orig.jsonl,minimax_nn_d3_vs_stockfish_sk15,1/2-1/2,155,draw_3fold_claim,576.4394,1.2291,7.3902,0.016
metrics_minimax_nn_d3_vs_stockfish_sk15_g6_orig.jsonl,minimax_nn_d3_vs_stockfish_sk15,0-1,130,checkmate,402.9402,0.9832,6.1991,0.0151
metrics_minimax_nn_d3_vs_stockfish_sk15_g7_orig.jsonl,minimax_nn_d3_vs_stockfish_sk15,0-1,146,checkmate,319.6925,0.8382,4.3793,0.0115
metrics_minimax_nn_d3_vs_stockfish_sk15_g8_orig.jsonl,minimax_nn_d3_vs_stockfish_sk15,1-0,75,checkmate,544.1916,0.8028,14.3208,0.0217
metrics_minimax_nn_d3_vs_stockfish_sk15_g9_orig.jsonl,minimax_nn_d3_vs_stockfish_sk15,1-0,123,checkmate,800.3858,2.7985,12.9094,0.0459
metrics_minimax_nn_d3_vs_stockfish_sk1_g10_orig.jsonl,minimax_nn_d3_vs_stockfish_sk1,1-0,81,checkmate,458.0974,1.0458,11.1731,0.0261
metrics_minimax_nn_d3_vs_stockfish_sk1_g11_swap.jsonl,minimax_nn_d3_vs_stockfish_sk1,0-1,62,checkmate,0.8598,608.5736,0.0277,19.6314
metrics_minimax_nn_d3_vs_stockfish_sk1_g12_swap.jsonl,minimax_nn_d3_vs_stockfish_sk1,0-1,50,checkmate,1.1907,474.5095,0.0476,18.9804
metrics_minimax_nn_d3_vs_stockfish_sk1_g13_swap.jsonl,minimax_nn_d3_vs_stockfish_sk1,0-1,62,checkmate,1.4492,478.2555,0.0467,15.4276
metrics_minimax_nn_d3_vs_stockfish_sk1_g14_swap.jsonl,minimax_nn_d3_vs_stockfish_sk1,0-1,36,checkmate,0.5267,274.6659,0.0293,15.2592
metrics_minimax_nn_d3_vs_stockfish_sk1_g15_swap.jsonl,minimax_nn_d3_vs_stockfish_sk1,0-1,74,checkmate,1.1239,566.4384,0.0304,15.3091
metrics_minimax_nn_d3_vs_stockfish_sk1_g16_swap.jsonl,minimax_nn_d3_vs_stockfish_sk1,0-1,26,checkmate,0.5263,140.4455,0.0405,10.8035
metrics_minimax_nn_d3_vs_stockfish_sk1_g17_swap.jsonl,minimax_nn_d3_vs_stockfish_sk1,0-1,64,checkmate,1.2694,410.0952,0.0397,12.8155
metrics_minimax_nn_d3_vs_stockfish_sk1_g18_swap.jsonl,minimax_nn_d3_vs_stockfish_sk1,0-1,136,checkmate,1.8489,840.6605,0.0272,12.3627
metrics_minimax_nn_d3_vs_stockfish_sk1_g19_swap.jsonl,minimax_nn_d3_vs_stockfish_sk1,0-1,106,checkmate,2.5067,946.4986,0.0473,17.8585
metrics_minimax_nn_d3_vs_stockfish_sk1_g1_orig.jsonl,minimax_nn_d3_vs_stockfish_sk1,1-0,73,checkmate,323.8387,1.0393,8.7524,0.0289
metrics_minimax_nn_d3_vs_stockfish_sk1_g20_swap.jsonl,minimax_nn_d3_vs_stockfish_sk1,0-1,48,checkmate,1.2947,487.4035,0.0539,20.3085
metrics_minimax_nn_d3_vs_stockfish_sk1_g2_orig.jsonl,minimax_nn_d3_vs_stockfish_sk1,1-0,77,checkmate,606.1859,1.8408,15.5432,0.0484
metrics_minimax_nn_d3_vs_stockfish_sk1_g3_orig.jsonl,minimax_nn_d3_vs_stockfish_sk1,1-0,27,checkmate,342.391,0.6466,24.4565,0.0497
metrics_minimax_nn_d3_vs_stockfish_sk1_g4_orig.jsonl,minimax_nn_d3_vs_stockfish_sk1,1-0,23,checkmate,128.1603,0.4006,10.68,0.0364
metrics_minimax_nn_d3_vs_stockfish_sk1_g5_orig.jsonl,minimax_nn_d3_vs_stockfish_sk1,1-0,75,checkmate,563.695,1.212,14.8341,0.0328
metrics_minimax_nn_d3_vs_stockfish_sk1_g6_orig.jsonl,minimax_nn_d3_vs_stockfish_sk1,1-0,59,checkmate,473.5796,1.137,15.786,0.0392
metrics_minimax_nn_d3_vs_stockfish_sk1_g7_orig.jsonl,minimax_nn_d3_vs_stockfish_sk1,1-0,57,checkmate,397.5061,0.6678,13.7071,0.0238
metrics_minimax_nn_d3_vs_stockfish_sk1_g8_orig.jsonl,minimax_nn_d3_vs_stockfish_sk1,1-0,55,checkmate,318.3263,0.7456,11.3688,0.0276
metrics_minimax_nn_d3_vs_stockfish_sk1_g9_orig.jsonl,minimax_nn_d3_vs_stockfish_sk1,1-0,41,checkmate,544.7016,0.4129,25.9382,0.0206
metrics_minimax_nn_d3_vs_stockfish_sk20_g10_orig.jsonl,minimax_nn_d3_vs_stockfish_sk20,1/2-1/2,133,draw_3fold_claim,467.771,0.4146,6.9817,0.0063
metrics_minimax_nn_d3_vs_stockfish_sk20_g11_swap.jsonl,minimax_nn_d3_vs_stockfish_sk20,1-0,91,checkmate,0.3902,554.6028,0.0085,12.3245
metrics_minimax_nn_d3_vs_stockfish_sk20_g12_swap.jsonl,minimax_nn_d3_vs_stockfish_sk20,1/2-1/2,130,draw_3fold_claim,0.4143,450.5896,0.0064,6.9321
metrics_minimax_nn_d3_vs_stockfish_sk20_g13_swap.jsonl,minimax_nn_d3_vs_stockfish_sk20,0-1,74,checkmate,0.2721,374.1083,0.0074,10.111
metrics_minimax_nn_d3_vs_stockfish_sk20_g14_swap.jsonl,minimax_nn_d3_vs_stockfish_sk20,1/2-1/2,70,draw_3fold_claim,0.2731,279.1188,0.0078,7.9748
metrics_minimax_nn_d3_vs_stockfish_sk20_g15_swap.jsonl,minimax_nn_d3_vs_stockfish_sk20,1-0,177,checkmate,0.6207,673.2317,0.007,7.6504
metrics_minimax_nn_d3_vs_stockfish_sk20_g16_swap.jsonl,minimax_nn_d3_vs_stockfish_sk20,1/2-1/2,100,draw_3fold_claim,0.3585,496.0564,0.0072,9.9211
metrics_minimax_nn_d3_vs_stockfish_sk20_g17_swap.jsonl,minimax_nn_d3_vs_stockfish_sk20,1-0,135,checkmate,0.3076,425.1853,0.0045,6.346
metrics_minimax_nn_d3_vs_stockfish_sk20_g18_swap.jsonl,minimax_nn_d3_vs_stockfish_sk20,1-0,153,checkmate,0.4545,530.3492,0.0059,6.9783
metrics_minimax_nn_d3_vs_stockfish_sk20_g19_swap.jsonl,minimax_nn_d3_vs_stockfish_sk20,1/2-1/2,51,draw_3fold_claim,0.2518,301.2804,0.0097,12.0512
metrics_minimax_nn_d3_vs_stockfish_sk20_g1_orig.jsonl,minimax_nn_d3_vs_stockfish_sk20,0-1,214,checkmate,581.476,0.494,5.4344,0.0046
metrics_minimax_nn_d3_vs_stockfish_sk20_g20_swap.jsonl,minimax_nn_d3_vs_stockfish_sk20,1/2-1/2,127,draw_3fold_claim,0.3756,525.1332,0.0059,8.3354
metrics_minimax_nn_d3_vs_stockfish_sk20_g2_orig.jsonl,minimax_nn_d3_vs_stockfish_sk20,0-1,212,checkmate,553.1763,0.7149,5.2186,0.0067
metrics_minimax_nn_d3_vs_stockfish_sk20_g3_orig.jsonl,minimax_nn_d3_vs_stockfish_sk20,1/2-1/2,89,draw_3fold_claim,467.4644,0.4088,10.3881,0.0093
metrics_minimax_nn_d3_vs_stockfish_sk20_g4_orig.jsonl,minimax_nn_d3_vs_stockfish_sk20,0-1,146,checkmate,545.7855,0.339,7.4765,0.0046
metrics_minimax_nn_d3_vs_stockfish_sk20_g5_orig.jsonl,minimax_nn_d3_vs_stockfish_sk20,0-1,74,checkmate,431.5667,0.2663,11.664,0.0072
metrics_minimax_nn_d3_vs_stockfish_sk20_g6_orig.jsonl,minimax_nn_d3_vs_stockfish_sk20,0-1,102,checkmate,494.0572,0.4073,9.6874,0.008
metrics_minimax_nn_d3_vs_stockfish_sk20_g7_orig.jsonl,minimax_nn_d3_vs_stockfish_sk20,1/2-1/2,121,draw_3fold_claim,1009.7967,0.6786,16.554,0.0113
metrics_minimax_nn_d3_vs_stockfish_sk20_g8_orig.jsonl,minimax_nn_d3_vs_stockfish_sk20,1/2-1/2,126,draw_3fold_claim,531.5773,0.5436,8.4377,0.0086
metrics_minimax_nn_d3_vs_stockfish_sk20_g9_orig.jsonl,minimax_nn_d3_vs_stockfish_sk20,1/2-1/2,118,draw_3fold_claim,381.0963,0.2642,6.4593,0.0045
metrics_minimax_nn_d3_vs_stockfish_sk3_g10_orig.jsonl,minimax_nn_d3_vs_stockfish_sk3,1/2-1/2,28,draw_3fold_claim,181.4624,0.4417,12.9616,0.0316
metrics_minimax_nn_d3_vs_stockfish_sk3_g11_swap.jsonl,minimax_nn_d3_vs_stockfish_sk3,0-1,114,checkmate,1.5408,474.8052,0.027,8.3299
metrics_minimax_nn_d3_vs_stockfish_sk3_g12_swap.jsonl,minimax_nn_d3_vs_stockfish_sk3,0-1,58,checkmate,1.0754,572.9976,0.0371,19.7585
metrics_minimax_nn_d3_vs_stockfish_sk3_g13_swap.jsonl,minimax_nn_d3_vs_stockfish_sk3,0-1,62,checkmate,1.3969,504.3746,0.0451,16.2701
metrics_minimax_nn_d3_vs_stockfish_sk3_g14_swap.jsonl,minimax_nn_d3_vs_stockfish_sk3,0-1,112,checkmate,1.4971,547.4606,0.0267,9.7761
metrics_minimax_nn_d3_vs_stockfish_sk3_g15_swap.jsonl,minimax_nn_d3_vs_stockfish_sk3,0-1,28,checkmate,0.5345,256.1962,0.0382,18.2997
metrics_minimax_nn_d3_vs_stockfish_sk3_g16_swap.jsonl,minimax_nn_d3_vs_stockfish_sk3,0-1,62,checkmate,0.7722,482.8269,0.0249,15.5751
metrics_minimax_nn_d3_vs_stockfish_sk3_g17_swap.jsonl,minimax_nn_d3_vs_stockfish_sk3,0-1,54,checkmate,0.6886,271.8397,0.0255,10.0681
metrics_minimax_nn_d3_vs_stockfish_sk3_g18_swap.jsonl,minimax_nn_d3_vs_stockfish_sk3,0-1,102,checkmate,2.7691,705.1635,0.0543,13.8267
metrics_minimax_nn_d3_vs_stockfish_sk3_g19_swap.jsonl,minimax_nn_d3_vs_stockfish_sk3,1/2-1/2,97,draw_3fold_claim,3.4557,865.889,0.0705,18.0394
metrics_minimax_nn_d3_vs_stockfish_sk3_g1_orig.jsonl,minimax_nn_d3_vs_stockfish_sk3,1-0,49,checkmate,230.2296,0.4863,9.2092,0.0203
metrics_minimax_nn_d3_vs_stockfish_sk3_g20_swap.jsonl,minimax_nn_d3_vs_stockfish_sk3,0-1,44,checkmate,0.6398,594.1793,0.0291,27.0082
metrics_minimax_nn_d3_vs_stockfish_sk3_g2_orig.jsonl,minimax_nn_d3_vs_stockfish_sk3,1-0,25,checkmate,132.5371,0.3486,10.1952,0.0291
metrics_minimax_nn_d3_vs_stockfish_sk3_g3_orig.jsonl,minimax_nn_d3_vs_stockfish_sk3,1-0,45,checkmate,1945.2409,0.5256,84.5757,0.0239
metrics_minimax_nn_d3_vs_stockfish_sk3_g4_orig.jsonl,minimax_nn_d3_vs_stockfish_sk3,1-0,55,checkmate,380.56,0.6155,13.5914,0.0228
metrics_minimax_nn_d3_vs_stockfish_sk3_g5_orig.jsonl,minimax_nn_d3_vs_stockfish_sk3,1-0,41,checkmate,284.1519,0.2308,13.531,0.0115
metrics_minimax_nn_d3_vs_stockfish_sk3_g6_orig.jsonl,minimax_nn_d3_vs_stockfish_sk3,1-0,147,checkmate,687.6016,2.2563,9.2919,0.0309
metrics_minimax_nn_d3_vs_stockfish_sk3_g7_orig.jsonl,minimax_nn_d3_vs_stockfish_sk3,1-0,85,checkmate,587.9037,1.2313,13.6722,0.0293
metrics_minimax_nn_d3_vs_stockfish_sk3_g8_orig.jsonl,minimax_nn_d3_vs_stockfish_sk3,1-0,49,checkmate,177.9184,0.3683,7.1167,0.0153
metrics_minimax_nn_d3_vs_stockfish_sk3_g9_orig.jsonl,minimax_nn_d3_vs_stockfish_sk3,1-0,71,checkmate,685.343,1.3385,19.0373,0.0382
metrics_minimax_nn_d3_vs_stockfish_sk5_g10_orig.jsonl,minimax_nn_d3_vs_stockfish_sk5,1-0,231,checkmate,1514.9708,4.0706,13.0601,0.0354
metrics_minimax_nn_d3_vs_stockfish_sk5_g11_swap.jsonl,minimax_nn_d3_vs_stockfish_sk5,0-1,66,checkmate,1.3801,641.8762,0.0418,19.4508
metrics_minimax_nn_d3_vs_stockfish_sk5_g12_swap.jsonl,minimax_nn_d3_vs_stockfish_sk5,0-1,80,checkmate,1.0582,480.2838,0.0265,12.0071
metrics_minimax_nn_d3_vs_stockfish_sk5_g13_swap.jsonl,minimax_nn_d3_vs_stockfish_sk5,1/2-1/2,215,draw_3fold_claim,3.3313,871.5579,0.0308,8.1454
metrics_minimax_nn_d3_vs_stockfish_sk5_g14_swap.jsonl,minimax_nn_d3_vs_stockfish_sk5,0-1,98,checkmate,2.2969,570.4153,0.0469,11.6411
metrics_minimax_nn_d3_vs_stockfish_sk5_g15_swap.jsonl,minimax_nn_d3_vs_stockfish_sk5,0-1,62,checkmate,1.1021,478.0035,0.0356,15.4195
metrics_minimax_nn_d3_vs_stockfish_sk5_g16_swap.jsonl,minimax_nn_d3_vs_stockfish_sk5,1/2-1/2,146,draw_3fold_claim,2.2135,1068.4669,0.0303,14.6365
metrics_minimax_nn_d3_vs_stockfish_sk5_g17_swap.jsonl,minimax_nn_d3_vs_stockfish_sk5,0-1,50,checkmate,0.9093,383.1767,0.0364,15.3271
metrics_minimax_nn_d3_vs_stockfish_sk5_g18_swap.jsonl,minimax_nn_d3_vs_stockfish_sk5,1/2-1/2,84,draw_3fold_claim,1.4214,566.8155,0.0338,13.4956
metrics_minimax_nn_d3_vs_stockfish_sk5_g19_swap.jsonl,minimax_nn_d3_vs_stockfish_sk5,0-1,48,checkmate,1.0671,392.6498,0.0445,16.3604
metrics_minimax_nn_d3_vs_stockfish_sk5_g1_orig.jsonl,minimax_nn_d3_vs_stockfish_sk5,1-0,173,checkmate,1578.4974,5.3035,18.1436,0.0617
metrics_minimax_nn_d3_vs_stockfish_sk5_g20_swap.jsonl,minimax_nn_d3_vs_stockfish_sk5,0-1,108,checkmate,1.6576,996.8149,0.0307,18.4595
metrics_minimax_nn_d3_vs_stockfish_sk5_g2_orig.jsonl,minimax_nn_d3_vs_stockfish_sk5,1-0,51,checkmate,653.3315,0.5916,25.1281,0.0237
metrics_minimax_nn_d3_vs_stockfish_sk5_g3_orig.jsonl,minimax_nn_d3_vs_stockfish_sk5,1-0,95,checkmate,869.8112,2.2322,18.1211,0.0475
metrics_minimax_nn_d3_vs_stockfish_sk5_g4_orig.jsonl,minimax_nn_d3_vs_stockfish_sk5,1-0,65,checkmate,423.8491,1.1523,12.8439,0.036
metrics_minimax_nn_d3_vs_stockfish_sk5_g5_orig.jsonl,minimax_nn_d3_vs_stockfish_sk5,1-0,75,checkmate,785.2642,1.8064,20.6648,0.0488
metrics_minimax_nn_d3_vs_stockfish_sk5_g6_orig.jsonl,minimax_nn_d3_vs_stockfish_sk5,1-0,57,checkmate,220.9626,0.3233,7.6194,0.0115
metrics_minimax_nn_d3_vs_stockfish_sk5_g7_orig.jsonl,minimax_nn_d3_vs_stockfish_sk5,1-0,87,checkmate,990.8974,1.2199,22.5204,0.0284
metrics_minimax_nn_d3_vs_stockfish_sk5_g8_orig.jsonl,minimax_nn_d3_vs_stockfish_sk5,1-0,197,checkmate,1289.2647,3.214,13.0229,0.0328
metrics_minimax_nn_d3_vs_stockfish_sk5_g9_orig.jsonl,minimax_nn_d3_vs_stockfish_sk5,1-0,45,checkmate,376.9101,0.8162,16.3874,0.0371
metrics_minimax_nn_d3_vs_stockfish_sk8_g10_orig.jsonl,minimax_nn_d3_vs_stockfish_sk8,1/2-1/2,261,draw_50_claim,716.3179,1.7803,5.4681,0.0137
metrics_minimax_nn_d3_vs_stockfish_sk8_g11_swap.jsonl,minimax_nn_d3_vs_stockfish_sk8,0-1,102,checkmate,1.7982,776.9512,0.0353,15.2343
metrics_minimax_nn_d3_vs_stockfish_sk8_g12_swap.jsonl,minimax_nn_d3_vs_stockfish_sk8,1/2-1/2,204,draw_3fold_claim,1.5633,738.3924,0.0153,7.2391
metrics_minimax_nn_d3_vs_stockfish_sk8_g13_swap.jsonl,minimax_nn_d3_vs_stockfish_sk8,1/2-1/2,126,draw_3fold_claim,1.05,403.1019,0.0167,6.3984
metrics_minimax_nn_d3_vs_stockfish_sk8_g14_swap.jsonl,minimax_nn_d3_vs_stockfish_sk8,1-0,161,checkmate,1.4577,547.3189,0.018,6.8415
metrics_minimax_nn_d3_vs_stockfish_sk8_g15_swap.jsonl,minimax_nn_d3_vs_stockfish_sk8,1/2-1/2,92,draw_3fold_claim,1.0125,464.9254,0.022,10.1071
metrics_minimax_nn_d3_vs_stockfish_sk8_g16_swap.jsonl,minimax_nn_d3_vs_stockfish_sk8,1/2-1/2,84,draw_3fold_claim,1.2309,349.2215,0.0293,8.3148
metrics_minimax_nn_d3_vs_stockfish_sk8_g17_swap.jsonl,minimax_nn_d3_vs_stockfish_sk8,1-0,169,checkmate,2.3713,613.4989,0.0279,7.3036
metrics_minimax_nn_d3_vs_stockfish_sk8_g18_swap.jsonl,minimax_nn_d3_vs_stockfish_sk8,1/2-1/2,129,draw_3fold_claim,1.5886,642.6294,0.0244,10.0411
metrics_minimax_nn_d3_vs_stockfish_sk8_g19_swap.jsonl,minimax_nn_d3_vs_stockfish_sk8,1/2-1/2,77,draw_3fold_claim,2.8023,633.9831,0.0719,16.6838
metrics_minimax_nn_d3_vs_stockfish_sk8_g1_orig.jsonl,minimax_nn_d3_vs_stockfish_sk8,1/2-1/2,261,draw_50_claim,894.3012,2.1848,6.8267,0.0168
metrics_minimax_nn_d3_vs_stockfish_sk8_g20_swap.jsonl,minimax_nn_d3_vs_stockfish_sk8,1-0,139,checkmate,2.4275,560.5293,0.0347,8.1236
